,Postal_Code,Municipality,Province,CCAA,Shape_area,Total_Population,Number_Males,Number_Females,Number_Minors,Number_Adults,Number_Elderlies,No_studies,Middle_studies,Complete_studies,Minors_NoInformation,Population_Density,Average_Income,Spanish_Nationality_People,Foreign_Nationality_People,Number_Properties,Number_Homes
1346,4640,Pulpí,Almería,Andalucia,4022845.9486458786,19530.0,0.52,0.48,0.19,0.69,0.13,0.1,0.63,0.09,0.19,120.5,25971.67,0.64,0.36,16430.0,0.58
1347,4649,Pulpí,Almería,Andalucia,733931.0292301293,7065.0,0.52,0.48,0.2,0.68,0.12,0.08,0.64,0.08,0.2,148.35,26436.0,0.61,0.39,5650.0,0.58
1348,4720,Roquetas de Mar,Almería,Andalucia,20727116.75271021,43170.0,0.51,0.49,0.18,0.74,0.09,0.08,0.53,0.21,0.18,3915.31,25819.11,0.8,0.2,28425.0,0.58
1349,4741,Roquetas de Mar,Almería,Andalucia,4301543.223543595,7260.0,0.55,0.45,0.18,0.7,0.12,0.18,0.62,0.02,0.18,278.16,19217.4,0.7,0.3,4080.0,0.66
1350,4743,Roquetas de Mar,Almería,Andalucia,3351891.802326475,8050.0,0.53,0.47,0.23,0.68,0.08,0.16,0.59,0.03,0.23,402.17,21562.5,0.78,0.22,3590.0,0.7
1351,4897,Serón,Almería,Andalucia,2651385.2808753247,13220.0,0.51,0.49,0.12,0.6,0.28,0.24,0.56,0.08,0.12,10.52,19746.58,0.92,0.08,9240.0,0.59
1352,4899,Serón,Almería,Andalucia,47860464.5951351,6160.0,0.51,0.49,0.13,0.6,0.27,0.23,0.54,0.11,0.13,14.8,20181.2,0.92,0.08,4070.0,0.6
1353,4279,Sorbas,Almería,Andalucia,7378326.677506566,9880.0,0.53,0.47,0.1,0.63,0.27,0.23,0.59,0.08,0.1,15.91,17561.5,0.83,0.18,7970.0,0.51
1354,4270,Sorbas,Almería,Andalucia,4295254.781690276,6955.0,0.53,0.47,0.12,0.58,0.3,0.3,0.51,0.07,0.12,11.24,17425.43,0.68,0.32,6030.0,0.52
1355,4270,Sorbas,Almería,Andalucia,1535179.006557155,6955.0,0.53,0.47,0.12,0.58,0.3,0.3,0.51,0.07,0.12,11.24,17425.43,0.68,0.32,6030.0,0.52
1356,4270,Sorbas,Almería,Andalucia,45449127.61519663,6955.0,0.53,0.47,0.12,0.58,0.3,0.3,0.51,0.07,0.12,11.24,17425.43,0.68,0.32,6030.0,0.52
1357,4211,Tabernas,Almería,Andalucia,13937390.67019458,13585.0,0.52,0.47,0.13,0.64,0.23,0.23,0.56,0.08,0.13,11.79,18392.8,0.8,0.2,9450.0,0.6
1358,4279,Sorbas,Almería,Andalucia,44271534.35939809,9880.0,0.53,0.47,0.1,0.63,0.27,0.23,0.59,0.08,0.1,15.91,17561.5,0.83,0.18,7970.0,0.51
1359,4839,Vélez-Blanco,Almería,Andalucia,83416853.77448435,8085.0,0.52,0.47,0.12,0.62,0.26,0.26,0.57,0.06,0.12,4.6,18761.33,0.94,0.06,5945.0,0.56
1360,4275,Tahal,Almería,Andalucia,38908768.33360685,6000.0,0.52,0.47,0.1,0.66,0.23,0.2,0.61,0.08,0.1,10.67,20518.0,0.87,0.13,4900.0,0.47
1361,4275,Tahal,Almería,Andalucia,20121481.70965676,6000.0,0.52,0.47,0.1,0.66,0.23,0.2,0.61,0.08,0.1,10.67,20518.0,0.87,0.13,4900.0,0.47
1362,4829,Vélez-Blanco,Almería,Andalucia,25686781.7115891,12170.0,0.52,0.48,0.14,0.62,0.23,0.22,0.56,0.08,0.14,234.75,18193.6,0.74,0.26,9230.0,0.52
1363,4829,Vélez-Rubio,Almería,Andalucia,9598056.506160997,12170.0,0.52,0.48,0.14,0.62,0.23,0.22,0.56,0.08,0.14,234.75,18193.6,0.74,0.26,9230.0,0.52
1364,4550,Gérgal,Almería,Andalucia,54838009.45138354,9575.0,0.51,0.49,0.1,0.65,0.25,0.23,0.62,0.06,0.1,9.85,19806.83,0.92,0.08,6985.0,0.55
1365,4820,Vélez-Rubio,Almería,Andalucia,30192149.313574214,15530.0,0.51,0.49,0.15,0.62,0.22,0.23,0.55,0.08,0.15,384.15,19027.58,0.76,0.24,11110.0,0.55
1366,4828,Vélez-Rubio,Almería,Andalucia,109932941.78566484,13490.0,0.51,0.49,0.12,0.63,0.25,0.22,0.55,0.11,0.12,233.08,18602.5,0.76,0.24,10275.0,0.54
1367,4827,Vélez-Rubio,Almería,Andalucia,6069923.357193564,4500.0,0.5,0.5,0.16,0.64,0.19,0.17,0.62,0.04,0.16,12.55,16957.67,0.58,0.42,3095.0,0.56
1368,4828,Vélez-Blanco,Almería,Andalucia,11721554.54405368,13490.0,0.51,0.49,0.12,0.63,0.25,0.22,0.55,0.11,0.12,233.08,18602.5,0.76,0.24,10275.0,0.54
1369,4820,Vélez-Blanco,Almería,Andalucia,2731960.1968896724,15530.0,0.51,0.49,0.15,0.62,0.22,0.23,0.55,0.08,0.15,384.15,19027.58,0.76,0.24,11110.0,0.55
1370,4661,Zurgena,Almería,Andalucia,9119430.124142537,12790.0,0.49,0.5,0.1,0.61,0.29,0.18,0.63,0.09,0.1,39.88,17025.33,0.64,0.36,8100.0,0.68
1371,4820,Vélez-Rubio,Almería,Andalucia,33735899.197922505,15530.0,0.51,0.49,0.15,0.62,0.22,0.23,0.55,0.08,0.15,384.15,19027.58,0.76,0.24,11110.0,0.55
1372,4621,Vera,Almería,Andalucia,13340954.468004778,6720.0,0.55,0.45,0.13,0.67,0.2,0.09,0.6,0.19,0.13,214.7,19697.33,0.58,0.42,7965.0,0.43
1373,4727,Vícar,Almería,Andalucia,6126077.5493425075,9640.0,0.54,0.46,0.16,0.72,0.12,0.11,0.6,0.14,0.16,186.76,19691.2,0.83,0.17,7225.0,0.54
1374,4662,Zurgena,Almería,Andalucia,5905143.315155634,7030.0,0.5,0.5,0.12,0.6,0.28,0.17,0.62,0.09,0.12,32.86,18579.6,0.74,0.26,4045.0,0.69
1375,4532,Las Tres Villas,Almería,Andalucia,15442800.729346342,8485.0,0.52,0.48,0.1,0.64,0.26,0.24,0.6,0.06,0.1,15.03,19018.1,0.93,0.07,6400.0,0.6
1376,4530,Las Tres Villas,Almería,Andalucia,21441682.72249139,2635.0,0.52,0.48,0.1,0.64,0.27,0.25,0.59,0.07,0.1,15.47,18896.67,0.89,0.11,2200.0,0.52
1377,4711,El Ejido,Almería,Andalucia,29489609.15169867,14755.0,0.51,0.49,0.24,0.68,0.08,0.12,0.53,0.11,0.24,584.91,21592.0,0.72,0.28,11635.0,0.56
1378,4716,El Ejido,Almería,Andalucia,34102769.62950042,13625.0,0.51,0.49,0.24,0.69,0.07,0.23,0.51,0.02,0.24,195.03,20975.33,0.64,0.36,5055.0,0.81
1379,4460,Fondón,Almería,Andalucia,44356806.16163805,4240.0,0.51,0.49,0.14,0.64,0.22,0.2,0.59,0.07,0.14,10.6,18519.0,0.96,0.04,3025.0,0.55
1380,4289,Los Gallardos,Almería,Andalucia,4829751.9001005655,15970.0,0.53,0.47,0.1,0.58,0.32,0.17,0.61,0.13,0.1,33.42,16444.0,0.61,0.39,12455.0,0.56
1381,4288,Los Gallardos,Almería,Andalucia,10842516.572194044,20885.0,0.51,0.49,0.13,0.59,0.29,0.16,0.58,0.13,0.13,69.82,17070.45,0.68,0.32,14095.0,0.59
1382,4550,Gérgal,Almería,Andalucia,78774575.63428521,9575.0,0.51,0.49,0.1,0.65,0.25,0.23,0.62,0.06,0.1,9.85,19806.83,0.92,0.08,6985.0,0.55
1383,4558,Gérgal,Almería,Andalucia,7008332.780839722,3740.0,0.5,0.5,0.1,0.63,0.28,0.26,0.58,0.07,0.1,8.1,18761.4,0.92,0.08,3165.0,0.59
1384,4600,Huércal-Overa,Almería,Andalucia,62806118.431361705,18430.0,0.5,0.5,0.16,0.64,0.2,0.17,0.56,0.12,0.16,1651.64,23750.2,0.87,0.13,9690.0,0.69
1385,4693,Huércal-Overa,Almería,Andalucia,4612404.568767146,5950.0,0.53,0.47,0.1,0.6,0.3,0.2,0.63,0.06,0.1,16.6,19190.2,0.68,0.32,3755.0,0.61
1386,4692,Huércal-Overa,Almería,Andalucia,31246252.95621457,25945.0,0.51,0.49,0.11,0.62,0.26,0.2,0.6,0.09,0.11,99.99,18845.5,0.69,0.31,16165.0,0.65
1387,4868,Laroya,Almería,Andalucia,9125015.50713234,3545.0,0.53,0.47,0.14,0.7,0.16,0.19,0.59,0.09,0.14,25.73,20445.33,0.92,0.09,2040.0,0.59
1388,4114,Lucainena de las Torres,Almería,Andalucia,30641618.70231013,18745.0,0.53,0.47,0.17,0.65,0.17,0.19,0.55,0.09,0.17,59.07,18304.91,0.65,0.35,11005.0,0.67
1389,4211,Lucainena de las Torres,Almería,Andalucia,41634805.36836741,13585.0,0.52,0.47,0.13,0.64,0.23,0.23,0.56,0.08,0.13,11.79,18392.8,0.8,0.2,9450.0,0.6
1390,4839,María,Almería,Andalucia,75856748.10517995,8085.0,0.52,0.47,0.12,0.62,0.26,0.26,0.57,0.06,0.12,4.6,18761.33,0.94,0.06,5945.0,0.56
1391,4549,Nacimiento,Almería,Andalucia,24945605.054685984,7260.0,0.51,0.48,0.1,0.64,0.26,0.21,0.63,0.06,0.1,6.11,18986.67,0.88,0.12,5910.0,0.6
1392,4149,Níjar,Almería,Andalucia,31537038.069928866,20495.0,0.51,0.49,0.12,0.63,0.25,0.21,0.53,0.13,0.12,19.42,18546.82,0.66,0.34,19230.0,0.53
1393,4115,Níjar,Almería,Andalucia,17125227.54594919,7925.0,0.54,0.46,0.18,0.66,0.16,0.16,0.58,0.08,0.18,22.8,16850.5,0.62,0.38,5630.0,0.58
1394,4151,Níjar,Almería,Andalucia,40731569.01512608,12090.0,0.52,0.48,0.15,0.72,0.14,0.15,0.62,0.09,0.15,29.95,17978.5,0.82,0.18,11430.0,0.37
1395,4116,Níjar,Almería,Andalucia,125456624.50194156,22465.0,0.54,0.46,0.22,0.68,0.1,0.14,0.57,0.06,0.22,241.15,18234.5,0.58,0.42,10760.0,0.76
1396,4118,Níjar,Almería,Andalucia,34142348.03605455,7925.0,0.54,0.46,0.18,0.66,0.16,0.16,0.58,0.08,0.18,22.8,16850.5,0.62,0.38,5630.0,0.58
1397,4113,Níjar,Almería,Andalucia,12880764.578210995,11360.0,0.54,0.46,0.2,0.68,0.12,0.2,0.56,0.04,0.2,106.4,17411.0,0.64,0.36,7020.0,0.67
1398,4113,Níjar,Almería,Andalucia,4123624.7198459636,11360.0,0.54,0.46,0.2,0.68,0.12,0.2,0.56,0.04,0.2,106.4,17411.0,0.64,0.36,7020.0,0.67
1399,4117,Níjar,Almería,Andalucia,163458341.16356024,27795.0,0.54,0.46,0.19,0.71,0.1,0.13,0.6,0.08,0.19,363.04,19900.0,0.67,0.33,14995.0,0.72
1400,4815,Albánchez,Almería,Andalucia,1616022.834509469,5020.0,0.49,0.51,0.08,0.51,0.41,0.24,0.62,0.06,0.08,23.85,16729.0,0.64,0.36,4460.0,0.51
1401,4858,Cantoria,Almería,Andalucia,11209050.224288497,11085.0,0.51,0.49,0.08,0.58,0.34,0.22,0.63,0.07,0.08,28.17,17472.67,0.7,0.3,7990.0,0.55
1402,4815,Cantoria,Almería,Andalucia,1669806.992619628,5020.0,0.49,0.51,0.08,0.51,0.41,0.24,0.62,0.06,0.08,23.85,16729.0,0.64,0.36,4460.0,0.51
1403,4616,Cuevas del Almanzora,Almería,Andalucia,5130613.837306246,3795.0,0.5,0.5,0.15,0.7,0.16,0.13,0.64,0.09,0.15,27.55,19000.0,0.64,0.36,3660.0,0.46
1404,4140,Carboneras,Almería,Andalucia,10837655.084987246,7875.0,0.52,0.48,0.18,0.69,0.13,0.18,0.53,0.11,0.18,3213.14,25301.8,0.82,0.18,6270.0,0.47
1405,4647,Cuevas del Almanzora,Almería,Andalucia,59125361.47624937,19915.0,0.5,0.5,0.16,0.67,0.18,0.17,0.59,0.09,0.16,56.79,23877.56,0.75,0.25,15650.0,0.6
1406,4648,Cuevas del Almanzora,Almería,Andalucia,18384563.4543153,14175.0,0.51,0.49,0.17,0.66,0.17,0.1,0.66,0.07,0.17,84.56,23585.2,0.68,0.32,13410.0,0.48
1407,4618,Cuevas del Almanzora,Almería,Andalucia,9604857.461624177,21690.0,0.51,0.49,0.15,0.68,0.17,0.14,0.61,0.1,0.15,1859.15,19781.5,0.73,0.27,18815.0,0.51
1408,4114,Níjar,Almería,Andalucia,82016963.87620917,18745.0,0.53,0.47,0.17,0.65,0.17,0.19,0.55,0.09,0.17,59.07,18304.91,0.65,0.35,11005.0,0.67
1409,4779,Adra,Almería,Andalucia,17145842.951117113,13980.0,0.5,0.5,0.17,0.68,0.15,0.22,0.54,0.07,0.17,988.62,19679.43,0.84,0.16,7240.0,0.62
1410,4458,Beires,Almería,Andalucia,278827.99302884913,8365.0,0.5,0.5,0.07,0.57,0.35,0.24,0.6,0.06,0.07,10.89,18527.21,0.95,0.06,7970.0,0.52
1411,4458,Beires,Almería,Andalucia,410713.3358266705,8365.0,0.5,0.5,0.07,0.57,0.35,0.24,0.6,0.06,0.07,10.89,18527.21,0.95,0.06,7970.0,0.52
1412,4458,Beires,Almería,Andalucia,38114533.88446487,8365.0,0.5,0.5,0.07,0.57,0.35,0.24,0.6,0.06,0.07,10.89,18527.21,0.95,0.06,7970.0,0.52
1413,4274,Uleila del Campo,Almería,Andalucia,31317211.24170456,1740.0,0.52,0.48,0.08,0.65,0.26,0.2,0.62,0.1,0.08,13.03,17798.0,0.89,0.11,1545.0,0.49
1414,4458,Almócita,Almería,Andalucia,30800768.1576946,8365.0,0.5,0.5,0.07,0.57,0.35,0.24,0.6,0.06,0.07,10.89,18527.21,0.95,0.06,7970.0,0.52
1415,4888,Bayarque,Almería,Andalucia,26349368.1143504,12635.0,0.51,0.49,0.13,0.65,0.22,0.18,0.58,0.1,0.13,224.61,20950.45,0.9,0.1,7825.0,0.59
1416,4430,Instinción,Almería,Andalucia,33458805.78943391,3615.0,0.52,0.48,0.08,0.63,0.29,0.22,0.62,0.08,0.08,15.84,17343.57,0.97,0.02,2505.0,0.67
1417,4479,Bayárcal,Almería,Andalucia,37992144.85491851,11390.0,0.53,0.48,0.11,0.61,0.28,0.26,0.57,0.06,0.11,9.91,17640.94,0.97,0.03,11020.0,0.49
1418,4470,Láujar de Andarax,Almería,Andalucia,92735318.71068388,5670.0,0.51,0.49,0.13,0.64,0.24,0.25,0.57,0.06,0.13,340.87,16298.57,0.97,0.03,5170.0,0.47
1419,4630,Garrucha,Almería,Andalucia,7672623.134817323,17980.0,0.52,0.48,0.17,0.67,0.16,0.1,0.56,0.17,0.17,2828.83,19636.29,0.63,0.37,18915.0,0.45
1420,4288,Bédar,Almería,Andalucia,37718099.03695266,20885.0,0.51,0.49,0.13,0.59,0.29,0.16,0.58,0.13,0.13,69.82,17070.45,0.68,0.32,14095.0,0.59
1421,4450,Canjáyar,Almería,Andalucia,66873913.39111305,6615.0,0.51,0.49,0.09,0.61,0.3,0.23,0.61,0.06,0.09,14.9,18496.56,0.97,0.03,4360.0,0.66
1422,4869,Fines,Almería,Andalucia,23061219.98794576,8895.0,0.52,0.48,0.15,0.66,0.19,0.18,0.58,0.08,0.15,122.52,19681.17,0.82,0.18,4795.0,0.71
1423,4431,Illar,Almería,Andalucia,19173308.50583989,2595.0,0.5,0.5,0.09,0.64,0.28,0.21,0.62,0.08,0.09,18.1,17223.83,0.96,0.04,1830.0,0.62
1424,4500,Fiñana,Almería,Andalucia,133853138.13161008,8475.0,0.51,0.49,0.14,0.65,0.22,0.23,0.59,0.05,0.14,1078.84,19025.75,0.94,0.06,5170.0,0.65
1425,4532,Las Tres Villas,Almería,Andalucia,48402821.47715449,8485.0,0.52,0.48,0.1,0.64,0.26,0.24,0.6,0.06,0.1,15.03,19018.1,0.93,0.07,6400.0,0.6
1426,4409,Huécija,Almería,Andalucia,19003744.66093971,7115.0,0.52,0.48,0.12,0.66,0.22,0.13,0.64,0.1,0.12,40.11,17973.2,0.95,0.05,4610.0,0.62
1427,4877,Somontín,Almería,Andalucia,16182175.780817784,4005.0,0.51,0.5,0.14,0.62,0.24,0.22,0.57,0.08,0.14,19.5,18961.5,0.92,0.08,2590.0,0.62
1428,4650,Zurgena,Almería,Andalucia,56514851.66626931,10310.0,0.5,0.5,0.1,0.57,0.34,0.21,0.6,0.08,0.1,33.0,17543.33,0.72,0.28,6220.0,0.66
1429,4240,Viator,Almería,Andalucia,20605707.71098825,13670.0,0.49,0.51,0.2,0.72,0.09,0.11,0.62,0.07,0.2,1270.86,21685.88,0.93,0.07,6350.0,0.75
1430,4887,Tíjola,Almería,Andalucia,52811285.62936372,14965.0,0.51,0.49,0.13,0.62,0.26,0.22,0.55,0.09,0.13,112.19,19073.5,0.93,0.07,9600.0,0.61
1431,4859,Chercos,Almería,Andalucia,13354893.013105845,10730.0,0.53,0.47,0.09,0.65,0.26,0.21,0.65,0.06,0.09,17.83,18730.74,0.9,0.11,8490.0,0.47
1432,4200,Tabernas,Almería,Andalucia,220927117.60946116,9125.0,0.51,0.49,0.14,0.67,0.19,0.21,0.59,0.06,0.14,18.94,18562.29,0.89,0.11,5865.0,0.61
1433,4830,Vélez-Blanco,Almería,Andalucia,318210904.0605445,3555.0,0.52,0.48,0.11,0.61,0.28,0.26,0.53,0.09,0.11,11.8,18999.67,0.89,0.11,2885.0,0.52
1434,4738,Vícar,Almería,Andalucia,57653676.71530663,37000.0,0.53,0.47,0.19,0.72,0.1,0.16,0.6,0.05,0.19,1580.85,20599.71,0.74,0.26,17885.0,0.75
1435,4212,Castro de Filabres,Almería,Andalucia,29214275.41839417,12190.0,0.52,0.48,0.08,0.66,0.26,0.24,0.62,0.06,0.08,6.9,19925.39,0.92,0.08,10410.0,0.47
1436,4230,Huércal de Almería,Almería,Andalucia,20911092.67506909,32665.0,0.51,0.49,0.24,0.68,0.08,0.08,0.58,0.1,0.24,2020.95,22728.29,0.95,0.05,15640.0,0.76
1437,4549,Gérgal,Almería,Andalucia,65941559.03958274,7260.0,0.51,0.48,0.1,0.64,0.26,0.21,0.63,0.06,0.1,6.11,18986.67,0.88,0.12,5910.0,0.6
1438,4520,Abrucena,Almería,Andalucia,7285711.619342943,2810.0,0.52,0.48,0.12,0.64,0.25,0.24,0.58,0.06,0.12,24.2,18683.5,0.92,0.08,1855.0,0.64
1439,4510,Abrucena,Almería,Andalucia,11929246.649633322,8125.0,0.52,0.49,0.11,0.65,0.24,0.25,0.59,0.05,0.11,18.36,18952.71,0.95,0.05,5485.0,0.63
1440,4770,Adra,Almería,Andalucia,4107524.7443835405,33520.0,0.5,0.5,0.17,0.68,0.15,0.2,0.57,0.06,0.17,6641.66,19978.9,0.89,0.11,17190.0,0.67
1441,4778,Adra,Almería,Andalucia,13774285.00772462,4730.0,0.49,0.51,0.15,0.68,0.17,0.21,0.57,0.06,0.15,5468.23,19441.67,0.96,0.04,2935.0,0.53
1442,4888,Armuña de Almanzora,Almería,Andalucia,7943366.07312589,12635.0,0.51,0.49,0.13,0.65,0.22,0.18,0.58,0.1,0.13,224.61,20950.45,0.9,0.1,7825.0,0.59
1443,4276,Alcudia de Monteagud,Almería,Andalucia,15682559.580147412,5555.0,0.53,0.46,0.07,0.63,0.3,0.2,0.66,0.07,0.07,10.44,16977.42,0.91,0.09,6145.0,0.39
1444,4867,Laroya,Almería,Andalucia,12520554.510652054,16455.0,0.52,0.48,0.13,0.68,0.18,0.17,0.6,0.09,0.13,1013.36,20665.44,0.91,0.09,10340.0,0.56
1445,4827,Vélez-Rubio,Almería,Andalucia,55758431.07066488,4500.0,0.5,0.5,0.16,0.64,0.19,0.17,0.62,0.04,0.16,12.55,16957.67,0.58,0.42,3095.0,0.56
1446,4770,Adra,Almería,Andalucia,54975384.22639598,33520.0,0.5,0.5,0.17,0.68,0.15,0.2,0.57,0.06,0.17,6641.66,19978.9,0.89,0.11,17190.0,0.67
1447,4811,Purchena,Almería,Andalucia,19815108.915614914,8275.0,0.52,0.48,0.1,0.62,0.28,0.24,0.58,0.09,0.1,14.66,18712.5,0.89,0.11,5440.0,0.61
1448,4211,Turrillas,Almería,Andalucia,39123041.86449066,13585.0,0.52,0.47,0.13,0.64,0.23,0.23,0.56,0.08,0.13,11.79,18392.8,0.8,0.2,9450.0,0.6
1449,4897,Alcóntar,Almería,Andalucia,90597111.61159275,13220.0,0.51,0.49,0.12,0.6,0.28,0.24,0.56,0.08,0.12,10.52,19746.58,0.92,0.08,9240.0,0.59
1450,4860,Olula del Río,Almería,Andalucia,23500072.13543737,13315.0,0.51,0.49,0.15,0.68,0.17,0.19,0.57,0.1,0.15,1892.7,21042.6,0.93,0.07,7400.0,0.66
1451,4569,Bentarique,Almería,Andalucia,6049611.706182433,12130.0,0.52,0.49,0.1,0.66,0.25,0.15,0.66,0.09,0.1,28.26,17807.52,0.95,0.05,8325.0,0.61
1452,4870,Purchena,Almería,Andalucia,36618842.61762755,9270.0,0.52,0.48,0.14,0.66,0.2,0.21,0.56,0.1,0.14,110.28,20520.33,0.94,0.06,5160.0,0.63
1453,4480,Alcolea,Almería,Andalucia,33128048.366641376,4285.0,0.52,0.48,0.13,0.63,0.24,0.28,0.53,0.06,0.13,37.17,16820.75,0.96,0.04,3255.0,0.57
1454,4810,Oria,Almería,Andalucia,120418926.52801847,18700.0,0.52,0.48,0.12,0.64,0.24,0.21,0.58,0.09,0.12,48.81,18314.71,0.8,0.2,10720.0,0.7
1455,4898,Alcóntar,Almería,Andalucia,3236368.318897998,2900.0,0.51,0.49,0.1,0.53,0.36,0.28,0.54,0.08,0.1,7.7,18900.0,0.89,0.11,2210.0,0.57
1456,4533,Abrucena,Almería,Andalucia,64396003.36384468,6415.0,0.51,0.49,0.12,0.62,0.27,0.24,0.58,0.06,0.12,14.39,17966.43,0.97,0.03,5105.0,0.52
1457,4897,Serón,Almería,Andalucia,51773965.45439251,13220.0,0.51,0.49,0.12,0.6,0.28,0.24,0.56,0.08,0.12,10.52,19746.58,0.92,0.08,9240.0,0.59
1458,4568,Alsodux,Almería,Andalucia,3399656.5528250895,6925.0,0.51,0.5,0.09,0.64,0.28,0.21,0.64,0.06,0.09,14.98,18473.94,0.95,0.05,5145.0,0.63
1459,4810,Partaloa,Almería,Andalucia,52525418.40400133,18700.0,0.52,0.48,0.12,0.64,0.24,0.21,0.58,0.09,0.12,48.81,18314.71,0.8,0.2,10720.0,0.7
1460,4879,Urrácal,Almería,Andalucia,25448897.62483935,4675.0,0.52,0.48,0.13,0.68,0.19,0.2,0.57,0.1,0.13,47.05,20902.75,0.97,0.03,2685.0,0.61
1461,4859,Líjar,Almería,Andalucia,28112043.690835547,10730.0,0.53,0.47,0.09,0.65,0.26,0.21,0.65,0.06,0.09,17.83,18730.74,0.9,0.11,8490.0,0.47
1462,4410,Benahadux,Almería,Andalucia,16603359.96768324,9255.0,0.5,0.5,0.19,0.68,0.12,0.12,0.58,0.1,0.19,331.28,20579.8,0.9,0.1,4605.0,0.73
1463,4838,María,Almería,Andalucia,149610574.6964964,5540.0,0.52,0.48,0.1,0.6,0.29,0.25,0.54,0.11,0.1,8.9,18443.2,0.87,0.13,4590.0,0.51
1464,4420,Santa Fe de Mondújar,Almería,Andalucia,34843191.60140031,5555.0,0.53,0.48,0.16,0.66,0.19,0.16,0.61,0.07,0.16,29.32,18171.0,0.87,0.13,3560.0,0.6
1465,4620,Vera,Almería,Andalucia,44654070.29096773,30800.0,0.51,0.49,0.17,0.67,0.16,0.1,0.58,0.15,0.17,1996.2,20520.0,0.73,0.27,21635.0,0.6
1466,4260,Rioja,Almería,Andalucia,36377188.67893859,8985.0,0.52,0.48,0.17,0.68,0.15,0.16,0.58,0.09,0.17,184.54,18961.8,0.87,0.13,4725.0,0.7
1467,4569,Terque,Almería,Andalucia,7463498.08090096,12130.0,0.52,0.49,0.1,0.66,0.25,0.15,0.66,0.09,0.1,28.26,17807.52,0.95,0.05,8325.0,0.61
1468,4259,Pechina,Almería,Andalucia,35153619.88998261,9710.0,0.48,0.52,0.19,0.66,0.16,0.17,0.58,0.06,0.19,68.08,19563.67,0.88,0.12,5040.0,0.71
1469,4213,Senés,Almería,Andalucia,50310482.48558445,3445.0,0.52,0.47,0.09,0.66,0.24,0.23,0.59,0.08,0.09,8.33,19514.17,0.89,0.11,3225.0,0.44
1470,4510,Abla,Almería,Andalucia,45208756.39219249,8125.0,0.52,0.49,0.11,0.65,0.24,0.25,0.59,0.05,0.11,18.36,18952.71,0.95,0.05,5485.0,0.63
1471,4568,Santa Cruz de Marchena,Almería,Andalucia,19957264.848583084,6925.0,0.51,0.5,0.09,0.64,0.28,0.21,0.64,0.06,0.09,14.98,18473.94,0.95,0.05,5145.0,0.63
1472,4850,Cantoria,Almería,Andalucia,2829944.243390732,18265.0,0.5,0.5,0.1,0.59,0.3,0.2,0.61,0.08,0.1,53.56,17663.42,0.7,0.3,12230.0,0.62
1473,4850,Cantoria,Almería,Andalucia,63259079.21104333,18265.0,0.5,0.5,0.1,0.59,0.3,0.2,0.61,0.08,0.1,53.56,17663.42,0.7,0.3,12230.0,0.62
1474,4661,Arboleas,Almería,Andalucia,20142924.76236623,12790.0,0.49,0.5,0.1,0.61,0.29,0.18,0.63,0.09,0.1,39.88,17025.33,0.64,0.36,8100.0,0.68
1475,4660,Arboleas,Almería,Andalucia,45866805.43184221,10615.0,0.49,0.51,0.1,0.53,0.37,0.21,0.62,0.08,0.1,30.9,16319.33,0.67,0.34,7635.0,0.57
1476,4271,Bédar,Almería,Andalucia,3492682.3195824325,22590.0,0.51,0.49,0.1,0.56,0.34,0.24,0.58,0.08,0.1,18.16,16849.29,0.71,0.29,18295.0,0.52
1477,4769,Berja,Almería,Andalucia,130194745.78511745,15005.0,0.5,0.5,0.16,0.66,0.18,0.2,0.58,0.07,0.16,637.71,18739.45,0.92,0.08,8400.0,0.61
1478,4569,Bentarique,Almería,Andalucia,5285290.477006571,12130.0,0.52,0.49,0.1,0.66,0.25,0.15,0.66,0.09,0.1,28.26,17807.52,0.95,0.05,8325.0,0.61
1479,4889,Bacares,Almería,Andalucia,94851906.8470996,4660.0,0.52,0.48,0.08,0.64,0.29,0.24,0.61,0.08,0.08,9.27,20492.0,0.9,0.1,4025.0,0.49
1480,4858,Albánchez,Almería,Andalucia,23370156.20460693,11085.0,0.51,0.49,0.08,0.58,0.34,0.22,0.63,0.07,0.08,28.17,17472.67,0.7,0.3,7990.0,0.55
1481,4878,Sierro,Almería,Andalucia,27424893.84068672,4530.0,0.52,0.48,0.09,0.65,0.26,0.23,0.59,0.09,0.09,21.28,19651.0,0.92,0.08,3580.0,0.52
1482,4277,Sorbas,Almería,Andalucia,70104385.98304056,10865.0,0.52,0.48,0.12,0.62,0.27,0.22,0.56,0.12,0.12,14.31,18765.75,0.68,0.32,9020.0,0.52
1483,4289,Bédar,Almería,Andalucia,5482390.145968668,15970.0,0.53,0.47,0.1,0.58,0.32,0.17,0.61,0.13,0.1,33.42,16444.0,0.61,0.39,12455.0,0.56
1484,4531,Alboloduy,Almería,Andalucia,47649287.41493458,3505.0,0.51,0.5,0.08,0.63,0.29,0.21,0.65,0.06,0.08,13.46,18216.0,0.94,0.06,2505.0,0.67
1485,4713,Balanegra,Almería,Andalucia,31575569.44621202,10515.0,0.53,0.47,0.18,0.72,0.1,0.19,0.56,0.07,0.18,90.52,18852.2,0.82,0.18,5035.0,0.67
1486,4560,Gádor,Almería,Andalucia,87603215.60715254,17325.0,0.52,0.48,0.16,0.69,0.15,0.14,0.61,0.08,0.16,329.81,18655.91,0.89,0.11,9295.0,0.69
