,Name,Province,Date,ALNUS,ALTERNARIA,ARTEMISA,BETULA,CAREX,CASTANEA,CUPRESACEA,FRAXINUS,GRAMINEAS,MERCURIALIS,MORUS,OLEA,PALMACEAS,PINUS,PLANTAGO,PLATANUS,POPULUS,AMARANTACEAS,QUERCUS,RUMEX,ULMUS,URTICACEAS
2492,Macarena-Hospital,Sevilla,2017-04-28,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,1,0,0,0
2493,Macarena-Hospital,Sevilla,2017-04-29,0,11,0,0,0,0,0,0,3,0,0,56,0,0,0,0,0,0,3,0,0,0
2494,Macarena-Hospital,Sevilla,2017-04-30,0,9,0,0,0,0,0,0,22,0,0,155,0,25,0,0,0,4,51,0,0,0
2495,Macarena-Hospital,Sevilla,2017-05-01,0,22,0,0,0,0,0,0,23,0,0,236,0,3,0,0,0,2,81,0,0,0
2496,Macarena-Hospital,Sevilla,2017-05-02,0,68,0,0,0,0,0,0,45,0,0,962,0,4,0,0,0,10,22,2,0,0
2497,Macarena-Hospital,Sevilla,2017-05-03,0,129,0,1,0,0,0,0,26,0,0,1366,0,0,8,0,0,3,63,2,0,0
2498,Macarena-Hospital,Sevilla,2017-05-04,0,55,0,0,0,0,0,0,29,0,0,169,0,0,4,0,0,10,15,0,0,0
2499,Macarena-Hospital,Sevilla,2017-05-05,0,8,0,0,0,0,0,0,13,0,0,35,0,1,0,0,0,1,3,1,0,0
2500,Macarena-Hospital,Sevilla,2017-05-06,0,31,0,0,0,0,0,0,65,0,0,309,0,1,4,0,0,1,35,4,0,0
2501,Macarena-Hospital,Sevilla,2017-05-07,0,43,0,0,0,0,0,0,48,0,0,870,0,0,3,0,0,8,16,2,0,0
2502,Macarena-Hospital,Sevilla,2017-05-08,0,30,0,1,0,0,0,0,35,0,0,329,0,0,0,0,0,10,16,0,0,0
2503,Macarena-Hospital,Sevilla,2017-05-09,0,22,0,0,3,0,0,0,29,0,0,69,0,2,2,0,0,3,20,3,0,0
2504,Macarena-Hospital,Sevilla,2017-05-10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0
2505,Macarena-Hospital,Sevilla,2017-05-11,0,3,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0
2506,Macarena-Hospital,Sevilla,2017-05-12,0,3,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,2,1,0,0,0
2507,Macarena-Hospital,Sevilla,2017-05-13,0,49,0,0,0,0,0,0,34,0,0,31,0,0,0,0,0,1,9,0,0,0
2508,Macarena-Hospital,Sevilla,2017-05-14,0,167,0,0,0,0,0,0,60,0,0,167,0,1,1,0,0,2,16,5,0,0
2509,Macarena-Hospital,Sevilla,2017-05-15,0,289,0,0,0,0,0,0,54,0,0,824,0,2,0,0,0,8,20,3,0,0
2510,Macarena-Hospital,Sevilla,2017-05-16,0,199,0,0,3,0,0,0,55,0,0,584,0,2,0,0,0,5,36,2,0,0
2511,Macarena-Hospital,Sevilla,2017-05-17,0,136,0,0,1,0,0,0,147,0,0,438,0,2,0,0,0,5,63,3,0,0
2512,Macarena-Hospital,Sevilla,2017-05-18,0,97,0,0,3,0,0,0,196,0,0,437,0,5,0,0,0,2,104,12,0,0
2513,Macarena-Hospital,Sevilla,2017-05-19,0,81,0,0,1,0,0,0,212,0,0,271,0,1,0,0,0,1,29,8,0,0
2514,Macarena-Hospital,Sevilla,2017-05-20,0,241,0,0,0,0,0,0,70,0,0,367,0,0,0,0,0,3,16,4,0,0
2515,Macarena-Hospital,Sevilla,2017-05-21,0,66,0,0,2,0,0,0,34,0,0,76,0,0,9,0,0,13,40,1,0,0
2516,Macarena-Hospital,Sevilla,2017-05-22,0,45,0,0,0,0,0,0,58,0,0,40,0,0,13,0,0,2,19,0,0,0
2517,Macarena-Hospital,Sevilla,2017-05-23,0,85,0,0,0,0,0,0,59,0,0,201,0,0,0,0,0,1,37,3,0,0
2518,Macarena-Hospital,Sevilla,2017-05-24,0,73,0,0,0,0,0,0,80,0,0,233,0,0,0,0,0,1,21,1,0,0
2519,Macarena-Hospital,Sevilla,2017-05-25,0,55,0,0,0,0,0,0,53,0,0,63,0,2,4,0,0,2,13,0,0,0
2520,Macarena-Hospital,Sevilla,2017-05-26,0,15,0,0,0,0,0,0,19,0,0,13,0,0,4,0,0,0,9,0,0,0
2521,Macarena-Hospital,Sevilla,2017-05-27,0,56,0,0,0,0,0,0,22,0,0,21,0,0,3,0,0,0,10,0,0,0
2522,Macarena-Hospital,Sevilla,2017-05-28,0,13,0,0,0,0,0,0,8,0,0,10,0,0,0,0,0,1,4,0,0,0
2523,Macarena-Hospital,Sevilla,2017-05-29,0,10,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,2,0,0,1
2524,Macarena-Hospital,Sevilla,2017-05-30,0,23,0,0,2,0,0,0,25,0,0,6,0,0,0,0,0,0,2,0,0,1
2525,Macarena-Hospital,Sevilla,2017-05-31,0,25,0,0,0,0,0,0,21,0,0,24,0,0,0,0,0,3,1,0,0,0
2526,Macarena-Hospital,Sevilla,2017-06-01,0,15,0,1,0,0,0,0,16,0,0,9,0,0,0,0,0,1,0,0,0,0
2527,Macarena-Hospital,Sevilla,2017-06-02,0,32,0,2,0,0,0,0,44,0,0,9,0,0,0,0,0,1,0,0,0,0
2528,Macarena-Hospital,Sevilla,2017-06-03,0,25,0,0,0,0,0,0,43,0,0,4,0,0,0,0,0,2,0,0,0,0
2529,Macarena-Hospital,Sevilla,2017-06-04,0,19,0,0,0,0,0,0,35,0,0,9,0,0,0,0,0,0,0,0,0,0
2530,Macarena-Hospital,Sevilla,2017-06-05,0,14,0,0,0,0,0,0,32,0,0,3,0,0,0,0,0,0,0,0,0,0
2531,Macarena-Hospital,Sevilla,2017-06-06,0,2,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
2532,Macarena-Hospital,Sevilla,2017-06-07,0,14,0,0,0,0,0,0,12,0,0,7,0,0,0,0,0,0,0,0,0,0
2533,Macarena-Hospital,Sevilla,2017-06-08,0,7,0,2,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0
2534,Macarena-Hospital,Sevilla,2017-06-09,0,7,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0
2535,Macarena-Hospital,Sevilla,2017-06-10,0,6,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0
2536,Macarena-Hospital,Sevilla,2017-06-11,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2537,Macarena-Hospital,Sevilla,2017-06-12,0,5,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0
2538,Macarena-Hospital,Sevilla,2017-06-13,0,15,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,1,2,0,0,0
2539,Macarena-Hospital,Sevilla,2017-06-14,0,9,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0
2540,Macarena-Hospital,Sevilla,2017-06-15,0,14,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0
2541,Macarena-Hospital,Sevilla,2017-06-16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2542,Macarena-Hospital,Sevilla,2017-06-17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2543,Macarena-Hospital,Sevilla,2017-06-18,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2544,Macarena-Hospital,Sevilla,2017-06-19,0,8,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
2545,Macarena-Hospital,Sevilla,2017-06-20,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2546,Macarena-Hospital,Sevilla,2017-06-21,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2547,Macarena-Hospital,Sevilla,2017-06-22,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2548,Macarena-Hospital,Sevilla,2017-06-23,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2549,Macarena-Hospital,Sevilla,2017-06-24,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2550,Macarena-Hospital,Sevilla,2017-06-25,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2551,Macarena-Hospital,Sevilla,2017-06-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2552,Macarena-Hospital,Sevilla,2017-06-27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2553,Macarena-Hospital,Sevilla,2017-06-28,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2554,Macarena-Hospital,Sevilla,2017-06-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2555,Macarena-Hospital,Sevilla,2017-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2556,Macarena-Hospital,Sevilla,2017-07-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2557,Macarena-Hospital,Sevilla,2017-07-02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2558,Macarena-Hospital,Sevilla,2017-07-03,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2559,Macarena-Hospital,Sevilla,2017-07-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2560,Macarena-Hospital,Sevilla,2017-07-05,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2561,Macarena-Hospital,Sevilla,2017-07-06,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2562,Macarena-Hospital,Sevilla,2017-07-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2563,Macarena-Hospital,Sevilla,2017-07-08,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2564,Macarena-Hospital,Sevilla,2017-07-09,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2565,Macarena-Hospital,Sevilla,2017-07-10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2566,Macarena-Hospital,Sevilla,2017-07-11,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2567,Macarena-Hospital,Sevilla,2017-07-12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568,Macarena-Hospital,Sevilla,2017-07-13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2569,Macarena-Hospital,Sevilla,2017-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2570,Macarena-Hospital,Sevilla,2017-07-15,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2571,Macarena-Hospital,Sevilla,2017-07-16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2572,Macarena-Hospital,Sevilla,2017-07-17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2573,Macarena-Hospital,Sevilla,2017-07-18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2574,Macarena-Hospital,Sevilla,2017-07-19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2575,Macarena-Hospital,Sevilla,2017-07-20,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2576,Macarena-Hospital,Sevilla,2017-07-21,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2577,Macarena-Hospital,Sevilla,2017-07-22,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2578,Macarena-Hospital,Sevilla,2017-07-23,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2579,Macarena-Hospital,Sevilla,2017-07-24,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2580,Macarena-Hospital,Sevilla,2017-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2581,Macarena-Hospital,Sevilla,2017-07-26,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2582,Macarena-Hospital,Sevilla,2017-07-27,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2583,Macarena-Hospital,Sevilla,2017-07-28,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2584,Macarena-Hospital,Sevilla,2017-07-29,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2585,Macarena-Hospital,Sevilla,2017-07-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2586,Macarena-Hospital,Sevilla,2017-07-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2587,Macarena-Hospital,Sevilla,2017-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2588,Macarena-Hospital,Sevilla,2017-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2589,Macarena-Hospital,Sevilla,2017-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2590,Macarena-Hospital,Sevilla,2017-08-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2591,Macarena-Hospital,Sevilla,2017-08-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2592,Macarena-Hospital,Sevilla,2017-08-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2593,Macarena-Hospital,Sevilla,2017-08-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2594,Macarena-Hospital,Sevilla,2017-08-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2595,Macarena-Hospital,Sevilla,2017-08-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2596,Macarena-Hospital,Sevilla,2017-08-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2597,Macarena-Hospital,Sevilla,2017-08-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2598,Macarena-Hospital,Sevilla,2017-08-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,Macarena-Hospital,Sevilla,2017-08-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,Macarena-Hospital,Sevilla,2017-08-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2601,Macarena-Hospital,Sevilla,2017-08-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2602,Macarena-Hospital,Sevilla,2017-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2603,Macarena-Hospital,Sevilla,2017-08-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2604,Macarena-Hospital,Sevilla,2017-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2605,Macarena-Hospital,Sevilla,2017-08-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2606,Macarena-Hospital,Sevilla,2017-08-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2607,Macarena-Hospital,Sevilla,2017-08-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2608,Macarena-Hospital,Sevilla,2017-08-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2609,Macarena-Hospital,Sevilla,2017-08-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2610,Macarena-Hospital,Sevilla,2017-08-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2611,Macarena-Hospital,Sevilla,2017-08-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2612,Macarena-Hospital,Sevilla,2017-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2613,Macarena-Hospital,Sevilla,2017-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2614,Macarena-Hospital,Sevilla,2017-08-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2615,Macarena-Hospital,Sevilla,2017-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2616,Macarena-Hospital,Sevilla,2017-08-30,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
2617,Macarena-Hospital,Sevilla,2017-08-31,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2618,Macarena-Hospital,Sevilla,2017-09-01,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2619,Macarena-Hospital,Sevilla,2017-09-02,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2620,Macarena-Hospital,Sevilla,2017-09-03,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2621,Macarena-Hospital,Sevilla,2017-09-04,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0
2622,Macarena-Hospital,Sevilla,2017-09-05,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2623,Macarena-Hospital,Sevilla,2017-09-06,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2624,Macarena-Hospital,Sevilla,2017-09-07,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2625,Macarena-Hospital,Sevilla,2017-09-08,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2626,Macarena-Hospital,Sevilla,2017-09-09,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2627,Macarena-Hospital,Sevilla,2017-09-10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2628,Macarena-Hospital,Sevilla,2017-09-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2629,Macarena-Hospital,Sevilla,2017-09-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2630,Macarena-Hospital,Sevilla,2017-09-13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2631,Macarena-Hospital,Sevilla,2017-09-14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2632,Macarena-Hospital,Sevilla,2017-09-15,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2633,Macarena-Hospital,Sevilla,2017-09-16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2634,Macarena-Hospital,Sevilla,2017-09-17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2635,Macarena-Hospital,Sevilla,2017-09-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2636,Macarena-Hospital,Sevilla,2017-09-19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2637,Macarena-Hospital,Sevilla,2017-09-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2638,Macarena-Hospital,Sevilla,2017-09-21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2639,Macarena-Hospital,Sevilla,2017-09-22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2640,Macarena-Hospital,Sevilla,2017-09-23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641,Macarena-Hospital,Sevilla,2017-09-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2642,Macarena-Hospital,Sevilla,2017-09-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2643,Macarena-Hospital,Sevilla,2017-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2644,Macarena-Hospital,Sevilla,2017-09-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2645,Macarena-Hospital,Sevilla,2017-09-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2646,Macarena-Hospital,Sevilla,2017-09-29,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2647,Macarena-Hospital,Sevilla,2017-09-30,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2648,Macarena-Hospital,Sevilla,2017-10-01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2649,Macarena-Hospital,Sevilla,2017-10-02,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2650,Macarena-Hospital,Sevilla,2017-10-03,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2651,Macarena-Hospital,Sevilla,2017-10-04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2652,Macarena-Hospital,Sevilla,2017-10-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2653,Macarena-Hospital,Sevilla,2017-10-06,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2654,Macarena-Hospital,Sevilla,2017-10-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2655,Macarena-Hospital,Sevilla,2017-10-08,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2656,Macarena-Hospital,Sevilla,2017-10-09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2657,Macarena-Hospital,Sevilla,2017-10-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2658,Macarena-Hospital,Sevilla,2017-10-11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2659,Macarena-Hospital,Sevilla,2017-10-12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2660,Macarena-Hospital,Sevilla,2017-10-13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2661,Macarena-Hospital,Sevilla,2017-10-14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2662,Macarena-Hospital,Sevilla,2017-10-15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2663,Macarena-Hospital,Sevilla,2017-10-16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2664,Macarena-Hospital,Sevilla,2017-10-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2665,Macarena-Hospital,Sevilla,2017-10-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2666,Macarena-Hospital,Sevilla,2017-10-19,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2667,Macarena-Hospital,Sevilla,2017-10-20,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2668,Macarena-Hospital,Sevilla,2017-10-21,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2669,Macarena-Hospital,Sevilla,2017-10-22,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2670,Macarena-Hospital,Sevilla,2017-10-23,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2671,Macarena-Hospital,Sevilla,2017-10-24,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2672,Macarena-Hospital,Sevilla,2017-10-25,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2673,Macarena-Hospital,Sevilla,2017-10-26,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2674,Macarena-Hospital,Sevilla,2017-10-27,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2675,Macarena-Hospital,Sevilla,2017-10-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2676,Macarena-Hospital,Sevilla,2017-10-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2677,Macarena-Hospital,Sevilla,2017-10-30,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2678,Macarena-Hospital,Sevilla,2017-10-31,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2679,Macarena-Hospital,Sevilla,2017-11-01,0,19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2680,Macarena-Hospital,Sevilla,2017-11-02,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2681,Macarena-Hospital,Sevilla,2017-11-03,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2682,Macarena-Hospital,Sevilla,2017-11-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2683,Macarena-Hospital,Sevilla,2017-11-05,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2684,Macarena-Hospital,Sevilla,2017-11-06,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2685,Macarena-Hospital,Sevilla,2017-11-07,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2686,Macarena-Hospital,Sevilla,2017-11-08,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2687,Macarena-Hospital,Sevilla,2017-11-09,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2688,Macarena-Hospital,Sevilla,2017-11-10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
